,case_year,gu,dong,dong0,bunji,floor_cat,build_area_grade,land,price,lowest,hammer,year,date_ym,low_per,ham_per,comment_val,result,dong1,"('brand_name', 0)","('addr_lat', 0)","('addr_lng', 0)"
959,2019,영등포구,문래동3가,서울특별시 영등포구 문래동3가,54,지하~3층,대형,1,946000000,946000000,946000000.0,2019,201905,100,100.0,0,1,서울특별시 영등포구 문래동3가 54,래미안라센트아파트,37.599480756187695,127.03883000318879
960,2018,성북구,정릉동,서울특별시 성북구 정릉동,1028,8~12층,중형,1,490000000,392000000,392000000.0,2019,201905,80,80.0,0,1,서울특별시 성북구 정릉동 1028,래미안라센트아파트,37.599480756187695,127.03883000318879
961,2018,중랑구,망우동,서울특별시 중랑구 망우동,508-11,4~7층,소형,1,300000000,300000000,300000000.0,2019,201905,100,100.0,0,1,서울특별시 중랑구 망우동 508-11,래미안라센트아파트,37.599480756187695,127.03883000318879
962,2018,광진구,자양동,서울특별시 광진구 자양동,811,8~12층,초대형,1,1106000000,1106000000,1106000000.0,2019,201905,100,100.0,0,1,서울특별시 광진구 자양동 811,래미안라센트아파트,37.599480756187695,127.03883000318879
963,2018,도봉구,방학동,서울특별시 도봉구 방학동,720-18,13~20층,대형,1,720000000,576000000,576000000.0,2019,201905,80,80.0,0,1,서울특별시 도봉구 방학동 720-18,래미안라센트아파트,37.599480756187695,127.03883000318879
964,2018,강남구,삼성동,서울특별시 강남구 삼성동,79,8~12층,대형,1,1980000000,1980000000,1980000000.0,2019,201905,100,100.0,0,1,서울특별시 강남구 삼성동 79,래미안라센트아파트,37.599480756187695,127.03883000318879
965,2018,관악구,신림동,서울특별시 관악구 신림동,1474-6,지하~3층,중형,1,369000000,295200000,295200000.0,2019,201905,80,80.0,0,1,서울특별시 관악구 신림동 1474-6,래미안라센트아파트,37.599480756187695,127.03883000318879
966,2018,강남구,삼성동,서울특별시 강남구 삼성동,5-3,지하~3층,소형,1,516500000,516500000,516500000.0,2019,201905,100,100.0,1,1,서울특별시 강남구 삼성동 5-3,래미안라센트아파트,37.599480756187695,127.03883000318879
967,2018,강서구,화곡동,서울특별시 강서구 화곡동,1145,13~20층,중형,1,728000000,582400000,582400000.0,2019,201905,80,80.0,0,1,서울특별시 강서구 화곡동 1145,래미안라센트아파트,37.599480756187695,127.03883000318879
968,2018,구로구,개봉동,서울특별시 구로구 개봉동,306-3,4~7층,대형,1,357000000,228480000,228480000.0,2019,201905,64,64.0,0,1,서울특별시 구로구 개봉동 306-3,래미안라센트아파트,37.599480756187695,127.03883000318879
969,2018,구로구,구로동,서울특별시 구로구 구로동,1272,4~7층,중형,1,387000000,309600000,309600000.0,2019,201905,80,80.0,0,1,서울특별시 구로구 구로동 1272,래미안라센트아파트,37.599480756187695,127.03883000318879
970,2018,양천구,신정동,서울특별시 양천구 신정동,329,8~12층,대형,1,1500000000,960000000,960000000.0,2019,201905,64,64.0,0,1,서울특별시 양천구 신정동 329,래미안라센트아파트,37.599480756187695,127.03883000318879
971,2018,동작구,노량진동,서울특별시 동작구 노량진동,325,13~20층,중형,1,769000000,615200000,615200000.0,2019,201905,80,80.0,0,1,서울특별시 동작구 노량진동 325,래미안라센트아파트,37.599480756187695,127.03883000318879
972,2018,구로구,신도림동,서울특별시 구로구 신도림동,290,13~20층,소형,1,374000000,299200000,299200000.0,2019,201905,80,80.0,0,1,서울특별시 구로구 신도림동 290,래미안라센트아파트,37.599480756187695,127.03883000318879
973,2018,금천구,시흥동,서울특별시 금천구 시흥동,1013,8~12층,소형,1,318000000,254400000,254400000.0,2019,201905,80,80.0,0,1,서울특별시 금천구 시흥동 1013,래미안라센트아파트,37.599480756187695,127.03883000318879
974,2018,강동구,성내동,서울특별시 강동구 성내동,510-1,4~7층,중형,1,391000000,312800000,312800000.0,2019,201905,80,80.0,0,1,서울특별시 강동구 성내동 510-1,래미안라센트아파트,37.599480756187695,127.03883000318879
975,2018,송파구,가락동,서울특별시 송파구 가락동,140,8~12층,소형,1,710000000,568000000,568000000.0,2019,201905,80,80.0,0,1,서울특별시 송파구 가락동 140,래미안라센트아파트,37.599480756187695,127.03883000318879
976,2018,노원구,중계동,서울특별시 노원구 중계동,360-15,4~7층,중형,1,710000000,710000000,710000000.0,2019,201905,100,100.0,0,1,서울특별시 노원구 중계동 360-15,래미안라센트아파트,37.599480756187695,127.03883000318879
977,2018,도봉구,창동,서울특별시 도봉구 창동,443-1,지하~3층,소형,1,230000000,184000000,184000000.0,2019,201905,80,80.0,0,1,서울특별시 도봉구 창동 443-1,래미안라센트아파트,37.599480756187695,127.03883000318879
978,2018,송파구,잠실동,서울특별시 송파구 잠실동,19,지하~3층,소형,1,770000000,616000000,616000000.0,2019,201905,80,80.0,0,1,서울특별시 송파구 잠실동 19,래미안라센트아파트,37.599480756187695,127.03883000318879
979,2018,송파구,신천동,서울특별시 송파구 신천동,20-4,4~7층,중형,1,1310000000,1310000000,1310000000.0,2019,201905,100,100.0,0,1,서울특별시 송파구 신천동 20-4,래미안라센트아파트,37.599480756187695,127.03883000318879
980,2018,강북구,번동,서울특별시 강북구 번동,656,4~7층,소형,1,290000000,290000000,290000000.0,2019,201905,100,100.0,0,1,서울특별시 강북구 번동 656,래미안라센트아파트,37.599480756187695,127.03883000318879
981,2018,중랑구,면목동,서울특별시 중랑구 면목동,1512,4~7층,소형,1,312000000,249600000,249600000.0,2019,201905,80,80.0,0,1,서울특별시 중랑구 면목동 1512,래미안라센트아파트,37.599480756187695,127.03883000318879
982,2019,중랑구,면목동,서울특별시 중랑구 면목동,1513,지하~3층,중형,1,427000000,427000000,427000000.0,2019,201905,100,100.0,0,1,서울특별시 중랑구 면목동 1513,래미안라센트아파트,37.599480756187695,127.03883000318879
983,2018,구로구,구로동,서울특별시 구로구 구로동,1261,13~20층,소형,1,386000000,308800000,308800000.0,2019,201905,80,80.0,0,1,서울특별시 구로구 구로동 1261,래미안라센트아파트,37.599480756187695,127.03883000318879
984,2018,강남구,삼성동,서울특별시 강남구 삼성동,11,13~20층,초대형,1,3100000000,2480000000,2480000000.0,2019,201905,80,80.0,0,1,서울특별시 강남구 삼성동 11,래미안라센트아파트,37.599480756187695,127.03883000318879
985,2018,은평구,증산동,서울특별시 은평구 증산동,244,8~12층,중형,1,560000000,560000000,575999999.0,2019,201905,100,103.0,0,1,서울특별시 은평구 증산동 244,래미안라센트아파트,37.599480756187695,127.03883000318879
986,2018,은평구,응암동,서울특별시 은평구 응암동,759,4~7층,초대형,1,730000000,584000000,700320000.0,2019,201905,80,96.0,1,1,서울특별시 은평구 응암동 759,래미안라센트아파트,37.599480756187695,127.03883000318879
987,2018,동대문구,장안동,서울특별시 동대문구 장안동,327,지하~3층,소형,1,218000000,139520000,181277000.0,2019,201905,64,83.0,0,1,서울특별시 동대문구 장안동 327,래미안라센트아파트,37.599480756187695,127.03883000318879
988,2018,노원구,월계동,서울특별시 노원구 월계동,938,13~20층,중형,1,443000000,443000000,443000000.0,2019,201905,100,100.0,0,1,서울특별시 노원구 월계동 938,래미안라센트아파트,37.599480756187695,127.03883000318879
989,2018,노원구,상계동,서울특별시 노원구 상계동,359,13~20층,중형,1,523000000,418400000,418400000.0,2019,201905,80,80.0,0,1,서울특별시 노원구 상계동 359,래미안라센트아파트,37.599480756187695,127.03883000318879
990,2018,동작구,노량진동,서울특별시 동작구 노량진동,325,21층 이상,대형,1,900000000,720000000,772990000.0,2019,201905,80,86.0,0,1,서울특별시 동작구 노량진동 325,래미안라센트아파트,37.599480756187695,127.03883000318879
991,2018,동대문구,장안동,서울특별시 동대문구 장안동,336,13~20층,대형,1,785000000,785000000,786300000.0,2019,201905,100,100.1656050955414,0,1,서울특별시 동대문구 장안동 336,래미안라센트아파트,37.599480756187695,127.03883000318879
992,2018,구로구,개봉동,서울특별시 구로구 개봉동,0,지하~3층,중형,1,307000000,196480000,260789000.0,2019,201905,64,84.94755700325733,0,1,서울특별시 구로구 개봉동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
993,2018,양천구,목동,서울특별시 양천구 목동,0,지하~3층,중형,1,558000000,446400000,506400000.0,2019,201905,80,90.752688172043,0,1,서울특별시 양천구 목동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
994,2018,강서구,등촌동,서울특별시 강서구 등촌동,694,8~12층,중형,1,412000000,329600000,379900000.0,2019,201904,80,92.20873786407768,0,1,서울특별시 강서구 등촌동 694,래미안라센트아파트,37.599480756187695,127.03883000318879
995,2018,양천구,목동,서울특별시 양천구 목동,0,8~12층,대형,1,1054000000,843200000,985100000.0,2019,201904,80,93.46299810246677,0,1,서울특별시 양천구 목동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
996,2018,금천구,독산동,서울특별시 금천구 독산동,0,13~20층,중형,1,389000000,311200000,341011990.0,2019,201904,80,87.6637506426735,0,1,서울특별시 금천구 독산동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
997,2018,강남구,논현동,서울특별시 강남구 논현동,228-9,지하~3층,초대형,1,953000000,762400000,909999999.0,2019,201904,80,95.4879327387198,0,1,서울특별시 강남구 논현동 228-9,래미안라센트아파트,37.599480756187695,127.03883000318879
998,2018,양천구,신정동,서울특별시 양천구 신정동,329,13~20층,중형,1,1100000000,880000000,900000000.0,2019,201904,80,81.81818181818183,0,1,서울특별시 양천구 신정동 329,래미안라센트아파트,37.599480756187695,127.03883000318879
999,2018,성북구,종암동,서울특별시 성북구 종암동,133,13~20층,대형,1,734000000,734000000,764100000.0,2019,201904,100,104.0,0,1,서울특별시 성북구 종암동 133,래미안라센트아파트,37.599480756187695,127.03883000318879
1000,2018,동작구,동작동,서울특별시 동작구 동작동,0,8~12층,소형,1,398000000,398000000,405100000.0,2019,201904,100,101.78391959798996,0,1,서울특별시 동작구 동작동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1001,2018,강남구,청담동,서울특별시 강남구 청담동,134-21,4~7층,대형,0,1680000000,1075200000,1210000000.0,2019,201904,64,72.02380952380952,0,1,서울특별시 강남구 청담동 134-21,래미안라센트아파트,37.599480756187695,127.03883000318879
1002,2018,강남구,압구정동,서울특별시 강남구 압구정동,0,지하~3층,중형,1,2090000000,1672000000,1840000000.0,2019,201904,80,88.03827751196172,0,1,서울특별시 강남구 압구정동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1003,2018,구로구,신도림동,서울특별시 구로구 신도림동,0,4~7층,중형,1,710000000,568000000,685110000.0,2019,201904,80,96.4943661971831,0,1,서울특별시 구로구 신도림동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1004,2018,노원구,상계동,서울특별시 노원구 상계동,685,13~20층,소형,1,301000000,301000000,306990000.0,2019,201904,100,101.99003322259136,0,1,서울특별시 노원구 상계동 685,래미안라센트아파트,37.599480756187695,127.03883000318879
1005,2018,강북구,수유동,서울특별시 강북구 수유동,733,8~12층,소형,1,109000000,87200000,88100000.0,2019,201904,80,80.8256880733945,0,1,서울특별시 강북구 수유동 733,래미안라센트아파트,37.599480756187695,127.03883000318879
1006,2018,노원구,공릉동,서울특별시 노원구 공릉동,0,21층 이상,중형,1,441000000,441000000,445190000.0,2019,201904,100,100.95011337868479,0,1,서울특별시 노원구 공릉동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1007,2018,마포구,상수동,서울특별시 마포구 상수동,398,지하~3층,중형,1,1090000000,872000000,1080000000.0,2019,201904,80,99.0,0,1,서울특별시 마포구 상수동 398,래미안라센트아파트,37.599480756187695,127.03883000318879
1008,2018,중랑구,중화동,서울특별시 중랑구 중화동,207-12,8~12층,중형,1,400000000,320000000,371700000.0,2019,201904,80,92.925,0,1,서울특별시 중랑구 중화동 207-12,래미안라센트아파트,37.599480756187695,127.03883000318879
1009,2018,마포구,창전동,서울특별시 마포구 창전동,0,13~20층,대형,1,1130000000,1130000000,1205500000.0,2019,201903,100,106.68141592920357,0,1,서울특별시 마포구 창전동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1010,2018,은평구,갈현동,서울특별시 은평구 갈현동,0,4~7층,중형,1,297000000,237600000,290010000.0,2019,201903,80,97.64646464646464,0,1,서울특별시 은평구 갈현동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1011,2018,서초구,서초동,서울특별시 서초구 서초동,1495-1층402,지하~3층,초대형,1,1799000000,1439200000,1600000000.0,2019,201903,80,88.93829905503055,0,1,서울특별시 서초구 서초동 1495-1층402,래미안라센트아파트,37.599480756187695,127.03883000318879
1012,2018,금천구,시흥동,서울특별시 금천구 시흥동,109-1,8~12층,소형,1,360000000,360000000,371320000.0,2019,201903,100,103.14444444444445,0,1,서울특별시 금천구 시흥동 109-1,래미안라센트아파트,37.599480756187695,127.03883000318879
1013,2018,양천구,신정동,서울특별시 양천구 신정동,0,4~7층,소형,1,269000000,269000000,321110000.0,2019,201903,100,119.37174721189592,0,1,서울특별시 양천구 신정동 0,래미안라센트아파트,37.599480756187695,127.03883000318879
1014,2018,금천구,독산동,서울특별시 금천구 독산동,1133,4~7층,소형,1,272000000,272000000,291000000.0,2019,201903,100,106.98529411764706,0,1,서울특별시 금천구 독산동 1133,래미안라센트아파트,37.599480756187695,127.03883000318879
1015,2018,강서구,가양동,서울특별시 강서구 가양동,1460,지하~3층,중형,1,614000000,614000000,623190000.0,2019,201903,100,101.49674267100977,0,1,서울특별시 강서구 가양동 1460,래미안라센트아파트,37.599480756187695,127.03883000318879
