office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment,floor_cat,build_area_grade,land,date_ym,result,comment_val,gu,dong0,addr_api,Unnamed: 0,addr_name,brand_name,addr_lat,addr_lng
서울북부9계,2018-106371,2018,아파트,"서울특별시 중랑구 면목동 1512, 4층403호 (면목동,형진아파트)",서울특별시 중랑구 중랑천로 8,면목동,1512,,403호,4.0,"면목동,형진아파트",59.94,19.75,312000000,249600000,249600000.0,2019-05-20,2019,5,20,배당종결,80,80.0,,4~7층,소형,1,201905,1,0,중랑구,서울특별시 중랑구 면목동,서울특별시 중랑구 면목동 1512,524,서울특별시 중랑구 면목동 1512,형진아파트,37.5864566024313,127.07499258585
서울북부9계,2019-36,2019,아파트,"서울특별시 중랑구 면목동 1513, 101동 3층314호 (면목동,면목동삼호아파트)",서울특별시 중랑구 용마산로 259,면목동,1513,101동,314호,3.0,"면목동,면목동삼호아파트",83.08,44.85,427000000,427000000,427000000.0,2019-05-20,2019,5,20,배당종결,100,100.0,,지하~3층,중형,1,201905,1,0,중랑구,서울특별시 중랑구 면목동,서울특별시 중랑구 면목동 1513,727,서울특별시 중랑구 면목동 1513,삼호아파트,37.57642103152444,127.08844939482118
서울남부9계,2018-104174,2018,아파트,"서울특별시 구로구 구로동 1261, 101동 13층1302호 (구로동,일신건영아파트)",서울특별시 구로구 새말로9길 22,구로동,1261,101동,1302호,13.0,"구로동,일신건영아파트",59.97,19.159,386000000,308800000,308800000.0,2019-05-15,2019,5,15,배당종결,80,80.0,,13~20층,소형,1,201905,1,0,구로구,서울특별시 구로구 구로동,서울특별시 구로구 구로동 1261,711,서울특별시 구로구 구로동 1261,신도림일신건영아파트,37.50366298706496,126.88574677929068
서울중앙1계,2018-3879,2018,아파트,"서울특별시 강남구 삼성동 11, 110동 16층1602호 (삼성동,롯데캐슬프레미어)",서울특별시 강남구 선릉로126길 22,삼성동,11,110동,1602호,16.0,"삼성동,롯데캐슬프레미어",213.435,94.626,3100000000,2480000000,2480000000.0,2019-05-14,2019,5,14,배당종결,80,80.0,,13~20층,초대형,1,201905,1,0,강남구,서울특별시 강남구 삼성동,서울특별시 강남구 삼성동 11,715,서울특별시 강남구 삼성동 11,롯데캐슬프레미어아파트,37.515271211540906,127.04538645409792
서울서부7계,2018-4587,2018,아파트,"서울특별시 은평구 증산동 244, 103동 11층1101호 (증산동,우방아파트)",서울특별시 은평구 증산로3길 26-1,증산동,244,103동,1101호,11.0,"증산동,우방아파트",84.99,30.84,560000000,560000000,575999999.0,2019-05-14,2019,5,14,매각,100,103.0,,8~12층,중형,1,201905,1,0,은평구,서울특별시 은평구 증산동,서울특별시 은평구 증산동 244,824,서울특별시 은평구 증산동 244,DMC우방아파트,37.581654363551856,126.9028406004784
서울서부7계,2018-5184,2018,아파트,"서울특별시 은평구 응암동 759, 113동 6층605호 (응암동,백련산힐스테이트1차)",서울특별시 은평구 백련산로2길 19,응암동,759,113동,605호,6.0,"응암동,백련산힐스테이트1차",141.04,93.3,730000000,584000000,700320000.0,2019-05-14,2019,5,14,매각,80,96.0,대항력있는임차인,4~7층,초대형,1,201905,1,1,은평구,서울특별시 은평구 응암동,서울특별시 은평구 응암동 759,564,서울특별시 은평구 응암동 759,백련산힐스테이트1차아파트,37.59248253531061,126.92515988902584
서울북부5계,2018-8750,2018,아파트,"서울특별시 동대문구 장안동 327, 101동 1층107호 (장안동,장안동정은스카이빌아파트)",서울특별시 동대문구 답십리로69길 9,장안동,327,101동,107호,1.0,"장안동,장안동정은스카이빌아파트",40.59,17.02,218000000,139520000,181277000.0,2019-05-13,2019,5,13,매각,64,83.0,,지하~3층,소형,1,201905,1,0,동대문구,서울특별시 동대문구 장안동,서울특별시 동대문구 장안동 327,233,서울특별시 동대문구 장안동 327,장안동정은스카이빌아파트,37.57691759236692,127.0738690730561
서울북부2계,2018-10487,2018,아파트,서울특별시 노원구 월계동  938 건양노블레스아파트 19층1902호,서울특별시 노원구 화랑로45길 42-18,월계동,938,,1902호,19.0,,84.65899999999998,22.62,443000000,443000000,443000000.0,2019-05-13,2019,5,13,배당종결,100,100.0,,13~20층,중형,1,201905,1,0,노원구,서울특별시 노원구 월계동,서울특별시 노원구 월계동 938,701,서울특별시 노원구 월계동 938,건양노블레스오피스텔,37.6172071209924,127.06644236036
서울북부5계,2018-104801,2018,아파트,"서울특별시 노원구 상계동 359, 101동 14층 1403호 (상계동,노원현대아파트)",서울특별시 노원구 상계로3길 50,상계동,359,101동,1403호,14.0,"상계동,노원현대아파트",84.78,40.01,523000000,418400000,418400000.0,2019-05-13,2019,5,13,배당종결,80,80.0,,13~20층,중형,1,201905,1,0,노원구,서울특별시 노원구 상계동,서울특별시 노원구 상계동 359,286,서울특별시 노원구 상계동 359,노원현대아파트,37.65853541663962,127.0629387554783
서울중앙7계,2018-7956,2018,아파트,"서울특별시 동작구 노량진동 325, 705동 28층2805호 (노량진동,신동아리버파크)",서울특별시 구로구 디지털로32길 92,노량진동,325,705동,2805호,28.0,"노량진동,신동아리버파크",114.75,40.81,900000000,720000000,772990000.0,2019-05-09,2019,5,9,매각,80,86.0,,21층 이상,대형,1,201905,1,0,동작구,서울특별시 동작구 노량진동,서울특별시 동작구 노량진동 325,203,서울특별시 동작구 노량진동 325,신동아리버파크아파트,37.5075001627655,126.944345294285
서울북부3계,2018-10883,2018,아파트,"서울 동대문구 장안동  336, 장안현대홈타운 106동 14층 1405호",서울특별시 동대문구 장안벚꽃로 107,장안동,336,106동,1405호,14.0,,133.72,53.603,785000000,785000000,786300000.0,2019-05-07,2019,5,7,배당종결,100,100.1656050955414,,13~20층,대형,1,201905,1,0,동대문구,서울특별시 동대문구 장안동,서울 동대문구 장안동  336,431,서울 동대문구 장안동  336,장안현대홈타운1차아파트,37.5700227869319,127.074496157311
서울남부4계,2018-4144,2018,아파트,서울특별시 구로구 개봉동 479,"서울특별시 구로구  개봉로15길 84-15, 101동 305호",개봉동,0,101동,305호,3.0,,82.98,39.648,307000000,196480000,260789000.0,2019-05-01,2019,5,1,배당종결,64,84.94755700325733,,지하~3층,중형,1,201905,1,0,구로구,서울특별시 구로구 개봉동,서울특별시 구로구  개봉로15길 84-15,700,서울특별시 구로구  개봉로15길 84-15,개봉진로아파트,37.49051629325129,126.85088535546714
서울남부4계,2018-8580,2018,아파트,서울특별시 양천구 목동 750-5,"서울특별시 양천구  목동중앙본로 34, 101동 2층201호",목동,0,101동,201호,2.0,,84.197,35.068,558000000,446400000,506400000.0,2019-05-01,2019,5,1,배당종결,80,90.752688172043,,지하~3층,중형,1,201905,1,0,양천구,서울특별시 양천구 목동,서울특별시 양천구  목동중앙본로 34,616,서울특별시 양천구  목동중앙본로 34,월드아파트,37.53939110417179,126.86985142347424
서울남부3계,2018-7969,2018,아파트,"서울 강서구 등촌동  694, 8층 802호",서울특별시 강서구 공항대로39길 100,등촌동,694,,802호,8.0,,61.86,25.781,412000000,329600000,379900000.0,2019-04-24,2019,4,24,배당종결,80,92.20873786407768,,8~12층,중형,1,201904,1,0,강서구,서울특별시 강서구 등촌동,서울 강서구 등촌동  694,541,서울 강서구 등촌동  694,등촌대림아파트,37.56234221190834,126.8465862142214
서울남부3계,2018-8184,2018,아파트,"서울특별시 양천구 목동 900-17, 8층 802호","서울특별시 양천구  목동서로2길 16, 8층802호",목동,0,,802호,8.0,,119.16,61.562,1054000000,843200000,985100000.0,2019-04-24,2019,4,24,배당종결,80,93.46299810246678,,8~12층,대형,1,201904,1,0,양천구,서울특별시 양천구 목동,서울특별시 양천구 목동 900-17,120,서울특별시 양천구 목동 900-17,한신빌라트,37.53979337425525,126.88227455318518
서울남부3계,2018-103546,2018,아파트,"서울특별시 금천구 시흥동 1008, 18층 1801호","서울특별시 금천구  독산로50길 57-2, 101동 18층1801호",독산동,0,101동,1801호,18.0,,84.65,31.872,389000000,311200000,341011990.0,2019-04-24,2019,4,24,배당종결,80,87.66375064267352,,13~20층,중형,1,201904,1,0,금천구,서울특별시 금천구 독산동,서울특별시 금천구 시흥동 1008,633,서울특별시 금천구 시흥동 1008,금강아파트,37.46315514921161,126.90811684719246
서울중앙21계,2018-1460,2018,아파트,서울특별시 강남구 논현동  228-9  1층102호,서울특별시 강남구 봉은사로29길 25,논현동,228-9,,102호,1.0,,145.68,73.58,953000000,762400000,909999999.0,2019-04-23,2019,4,23,배당종결,80,95.48793273871982,,지하~3층,초대형,1,201904,1,0,강남구,서울특별시 강남구 논현동,서울특별시 강남구 논현동 228-9,191,서울특별시 강남구 논현동 228-9,토미빌아파트,37.50905996183607,127.0338224067829
서울남부1계,2018-105627,2018,아파트,"서울특별시 양천구 신정동 329, 1421동 13층 1305호 (신정동,목동신시가지아파트)",서울특별시 양천구 목동동로 130,신정동,329,1421동,1305호,13.0,"신정동,목동신시가지아파트",71.4,57.32,1100000000,880000000,900000000.0,2019-04-23,2019,4,23,배당종결,80,81.81818181818183,,13~20층,중형,1,201904,1,0,양천구,서울특별시 양천구 신정동,서울특별시 양천구 신정동 329,744,서울특별시 양천구 신정동 329,목동신시가지14단지아파트,37.5152221722599,126.87272574413
서울북부8계,2018-105880,2018,아파트,"서울특별시 성북구 종암동 133, 206동 16층1602호 (종암동,래미안세레니티)",서울특별시 성북구 종암로23길 35,종암동,133,206동,1602호,16.0,"종암동,래미안세레니티",114.99,56.99,734000000,734000000,764100000.0,2019-04-15,2019,4,15,매각,100,104.0,,13~20층,대형,1,201904,1,0,성북구,서울특별시 성북구 종암동,서울특별시 성북구 종암동 133,562,서울특별시 성북구 종암동 133,래미안세레니티아파트,37.59924519769332,127.0310503160774
서울중앙2계,2018-4452,2018,아파트,서울특별시 동작구 사당동 105,"서울특별시 동작구  동작대로29길 119, 109동 11층1102호",동작동,0,109동,1102호,11.0,,59.96,26.49,398000000,398000000,405100000.0,2019-04-11,2019,4,11,배당종결,100,101.78391959798996,,8~12층,소형,1,201904,1,0,동작구,서울특별시 동작구 동작동,서울특별시 동작구  동작대로29길 119,64,서울특별시 동작구  동작대로29길 119,극동아파트,37.491549392251954,126.97542160970204
서울중앙2계,2018-100978,2018,아파트,서울특별시 강남구 청담동 134-21동 5층503호,서울특별시 강남구 학동로 609,청담동,134-21,,503호,5.0,,97.05,,1680000000,1075200000,1210000000.0,2019-04-11,2019,4,11,배당종결,64,72.02380952380952,,4~7층,대형,0,201904,1,0,강남구,서울특별시 강남구 청담동,서울특별시 강남구 청담동 134-21,163,서울특별시 강남구 청담동 134-21,,,
서울중앙8계,2018-3138,2018,아파트,서울특별시 강남구 압구정동 447,"서울특별시 강남구  압구정로29길 57, 64동 3층302호",압구정동,0,64동,302호,3.0,,82.5,22.89,2090000000,1672000000,1840000000.0,2019-04-10,2019,4,10,배당종결,80,88.03827751196172,,지하~3층,중형,1,201904,1,0,강남구,서울특별시 강남구 압구정동,서울특별시 강남구  압구정로29길 57,65,서울특별시 강남구  압구정로29길 57,현대3차아파트,37.53230436500451,127.03265060462724
서울남부8계,2018-7495,2018,아파트,서울특별시 구로구 신도림동 639,"서울특별시 구로구  신도림로 105, 203동 7층703호",신도림동,0,203동,703호,7.0,,84.82,34.88,710000000,568000000,685110000.0,2019-04-10,2019,4,10,배당종결,80,96.4943661971831,,4~7층,중형,1,201904,1,0,구로구,서울특별시 구로구 신도림동,서울특별시 구로구  신도림로 105,663,서울특별시 구로구  신도림로 105,신도림우성2차아파트,37.51217902317023,126.88548043749344
서울북부5계,2018-6273,2018,아파트,"서울특별시 노원구 상계동 685, 101동 13층1304호 (상계동,보람아파트)",서울특별시 노원구 한글비석로 479,상계동,685,101동,1304호,13.0,"상계동,보람아파트",54.59,35.84,301000000,301000000,306990000.0,2019-04-08,2019,4,8,배당종결,100,101.99003322259136,,13~20층,소형,1,201904,1,0,노원구,서울특별시 노원구 상계동,서울특별시 노원구 상계동 685,132,서울특별시 노원구 상계동 685,,,
서울북부6계,2018-7146,2018,아파트,"서울 강북구 수유동  733, 하이시티 10층 1012호","서울특별시 도봉구 도봉동 0, 10층1012호",수유동,733,,1012호,10.0,,12.01,3.045,109000000,87200000,88100000.0,2019-04-08,2019,4,8,배당종결,80,80.8256880733945,,8~12층,소형,1,201904,1,0,강북구,서울특별시 강북구 수유동,서울 강북구 수유동  733,221,서울 강북구 수유동  733,,,
서울북부6계,2018-11879,2018,아파트,서울특별시 노원구 공릉동 745,"서울특별시 노원구  공릉로 213, 105동 24층2404호",공릉동,0,105동,2404호,24.0,,84.97,26.49,441000000,441000000,445190000.0,2019-04-08,2019,4,8,배당종결,100,100.9501133786848,,21층 이상,중형,1,201904,1,0,노원구,서울특별시 노원구 공릉동,서울특별시 노원구  공릉로 213,667,서울특별시 노원구  공릉로 213,,,
서울서부5계,2018-2505,2018,아파트,"서울특별시 마포구 상수동 398, 204동 3층303호 (상수동,래미안밤섬리베뉴2)",서울특별시 마포구 독막로20나길 21,상수동,398,204동,303호,3.0,"상수동,래미안밤섬리베뉴2",84.82,44.04,1090000000,872000000,1080000000.0,2019-04-02,2019,4,2,매각,80,99.0,,지하~3층,중형,1,201904,1,0,마포구,서울특별시 마포구 상수동,서울특별시 마포구 상수동 398,236,서울특별시 마포구 상수동 398,래미안밤섬리베뉴II아파트,37.54687895701406,126.92707491451532
서울북부3계,2018-104382,2018,아파트,서울특별시 중랑구 중화동  207-12 미영리치타운103 9층903호,서울특별시 중랑구 중화동 207-12,중화동,207-12,,903호,9.0,,84.9,24.97,400000000,320000000,371700000.0,2019-04-01,2019,4,1,배당종결,80,92.925,,8~12층,중형,1,201904,1,0,중랑구,서울특별시 중랑구 중화동,서울특별시 중랑구 중화동 207-12,609,서울특별시 중랑구 중화동 207-12,,,
서울서부1계,2018-4426,2018,아파트,서울특별시 마포구 신정동 30,"서울특별시 마포구  창전로 26, 103동 14층1402호",창전동,0,103동,1402호,14.0,,114.87,40.27,1130000000,1130000000,1205500000.0,2019-03-26,2019,3,26,배당종결,100,106.68141592920357,,13~20층,대형,1,201903,1,0,마포구,서울특별시 마포구 창전동,서울특별시 마포구  창전로 26,412,서울특별시 마포구  창전로 26,서강GS아파트,37.54407028988868,126.93115579757756
서울서부1계,2018-4914,2018,아파트,서울특별시 은평구 구산동 162-1,"서울특별시 은평구  갈현로15길 53, 2동 5층509호",갈현동,0,2동,509호,5.0,,84.06,39.14,297000000,237600000,290010000.0,2019-03-26,2019,3,26,배당종결,80,97.64646464646464,,4~7층,중형,1,201903,1,0,은평구,서울특별시 은평구 갈현동,서울특별시 은평구  갈현로15길 53,416,서울특별시 은평구  갈현로15길 53,경향파크아파트,37.61057133798696,126.90576126224973
